verb,cl_id,book,chapter,verse,language,main_sub,txt_type,genre,clause
NTN,461725,1_Kings,3,25,Hebrew,Main,Q,prose,W TNW >T H XYJ L >XT
NTN,461732,1_Kings,3,26,Hebrew,Main,Q,prose,TNW LH >T H JLWD H XJ
NTN,461741,1_Kings,3,27,Hebrew,Main,Q,prose,TNW LH >T H JLWD H XJ
NTN,461811,1_Kings,5,9,Hebrew,Main,N,prose,W JTN >LHJM XKMH L CLMH
NTN,461838,1_Kings,5,17,Hebrew,SubAdv,Q,prose,<D TT JHWH >TM TXT KPWT RGLW
NTN,461847,1_Kings,5,19,Hebrew,SubMod,Q,prose,>CR >TN TXTJK <L KS>K
NTN,461853,1_Kings,5,20,Hebrew,Main,Q,prose,W FKR <BDJK >TN LK K KL
NTN,461865,1_Kings,5,21,Hebrew,SubMod,Q,prose,>CR NTN L DWD BN XKM <L H <M H RB H ZH
NTN,461877,1_Kings,5,23,Hebrew,SubAdv,Q,prose,L TT LXM BJTJ
NTN,461879,1_Kings,5,24,Hebrew,Main,N,prose,XJRWM NTN L CLMH <YJ >RZJM W <YJ BRWCJM KL XPYW
NTN,461880,1_Kings,5,25,Hebrew,Main,N,prose,W CLMH NTN L XJRM <FRJM >LP KR XVJM MKLT L BJTW
NTN,461882,1_Kings,5,25,Hebrew,Main,D,prose,KH JTN CLMH L XJRM CNH B CNH
NTN,461883,1_Kings,5,26,Hebrew,Main,N,prose,W JHWH NTN XKMH L CLMH
NTN,461931,1_Kings,6,6,Hebrew,SubAdv,N,prose,KJ MGR<WT NTN L  BJT SBJB XWYH
NTN,461973,1_Kings,6,19,Hebrew,SubAdv,N,prose,L TTN CM >T >RWN BRJT JHWH
NTN,461996,1_Kings,6,27,Hebrew,Main,N,prose,W JTN >T H KRWBJM B TWK H BJT H PNJMJ
NTN,462071,1_Kings,7,16,Hebrew,SubAdv,N,prose,L TT <L R>CJ H <MWDJM
NTN,462156,1_Kings,7,39,Hebrew,Main,N,prose,W JTN >T H MKNWT
NTN,462159,1_Kings,7,39,Hebrew,Main,N,prose,W >T H JM NTN M KTP H BJT H JMNJT QDMH M MWL NGB
NTN,462192,1_Kings,7,51,Hebrew,Main,N,prose,>T H KSP W >T H ZHB W >T H KLJM NTN B >YRWT BJT JHWH
NTN,462321,1_Kings,8,32,Hebrew,SubAdv,Q,prose,L TT DRKW B R>CW
NTN,462323,1_Kings,8,32,Hebrew,SubAdv,Q,prose,L TT LW K YDQTW
NTN,462333,1_Kings,8,34,Hebrew,SubMod,Q,prose,>CR NTT L >BWTM
NTN,462345,1_Kings,8,36,Hebrew,Main,Q,prose,W NTTH MVR <L >RYK
NTN,462346,1_Kings,8,36,Hebrew,SubMod,Q,prose,>CR NTTH L <MK L NXLH
NTN,462363,1_Kings,8,39,Hebrew,Main,Q,prose,W NTT L  >JC K KL DRKJW
NTN,462368,1_Kings,8,40,Hebrew,SubMod,Q,prose,>CR NTTH L >BTJNW
NTN,462393,1_Kings,8,46,Hebrew,Main,Q,prose,W NTTM L PNJ >WJB
NTN,462406,1_Kings,8,48,Hebrew,SubMod,Q,prose,>CR NTTH L >BWTM
NTN,462415,1_Kings,8,50,Hebrew,Main,Q,prose,W NTTM L RXMJM L PNJ CBJHM
NTN,462436,1_Kings,8,56,Hebrew,SubMod,Q,prose,>CR NTN MNWXH L <MW JFR>L K KL
NTN,462505,1_Kings,9,6,Hebrew,SubMod,Q,prose,>CR NTTJ L PNJKM
NTN,462510,1_Kings,9,7,Hebrew,SubMod,Q,prose,>CR NTTJ LHM
NTN,462530,1_Kings,9,11,Hebrew,Main,D,prose,>Z JTN H MLK CLMH L XJRM <FRJM <JR B >RY H GLJL
NTN,462533,1_Kings,9,12,Hebrew,SubMod,N,prose,>CR NTN LW CLMH
NTN,462537,1_Kings,9,13,Hebrew,SubMod,Q,prose,>CR NTTH LJ
NTN,462549,1_Kings,9,16,Hebrew,Main,N,prose,W JTNH CLXJM L BTW >CT CLMH
NTN,462565,1_Kings,9,22,Hebrew,Main,N,prose,W M BNJ JFR>L L> NTN CLMH <BD
NTN,462617,1_Kings,10,9,Hebrew,SubAdv,Q,prose,L TTK <L KS> JFR>L
NTN,462621,1_Kings,10,10,Hebrew,Main,N,prose,W TTN L  MLK M>H W <FRJM KKR ZHB W BFMJM HRBH M>D W >BN JQRH
NTN,462623,1_Kings,10,10,Hebrew,SubMod,N,prose,>CR NTNH MLKT CB> L  MLK CLMH
NTN,462629,1_Kings,10,13,Hebrew,Main,N,prose,W H MLK CLMH NTN L MLKT CB> >T KL XPYH M L BD
NTN,462631,1_Kings,10,13,Hebrew,SubMod,N,prose,>CR NTN LH K JD H MLK CLMH
NTN,462641,1_Kings,10,17,Hebrew,Main,N,prose,W JTNM H MLK BJT J<R H LBNWN
NTN,462660,1_Kings,10,24,Hebrew,SubMod,N,prose,>CR NTN >LHJM B LBW
NTN,462666,1_Kings,10,27,Hebrew,Main,N,prose,W JTN H MLK >T H KSP B JRWCLM K  >BNJM
NTN,462667,1_Kings,10,27,Hebrew,Main,N,prose,W >T H >RZJM NTN K  CQMJM
NTN,462710,1_Kings,11,11,Hebrew,Main,Q,prose,W NTTJH L <BDK
NTN,462714,1_Kings,11,13,Hebrew,Main,Q,prose,CBV >XD >TN L BNK LM<N DWD <BDJ W LM<N JRWCLM
NTN,462733,1_Kings,11,18,Hebrew,Main,N,prose,W JTN LW BJT W LXM
NTN,462735,1_Kings,11,18,Hebrew,Main,N,prose,W >RY NTN LW
NTN,462737,1_Kings,11,19,Hebrew,Main,N,prose,W JTN LW >CH >T >XWT >CTW >XWT TXPNJS H GBJRH
NTN,462790,1_Kings,11,31,Hebrew,Main,Q,prose,W NTTJ LK >T <FRH H CBVJM
NTN,462804,1_Kings,11,35,Hebrew,Main,Q,prose,W NTTJH LK >T <FRT H CBVJM
NTN,462805,1_Kings,11,36,Hebrew,Main,Q,prose,W L BNW >TN CBV >XD
NTN,462824,1_Kings,11,38,Hebrew,Main,Q,prose,W NTTJ LK >T JFR>L
NTN,462857,1_Kings,12,4,Hebrew,SubMod,Q,prose,>CR NTN <LJNW
NTN,462887,1_Kings,12,9,Hebrew,SubMod,Q,prose,>CR NTN >BJK <LJNW
NTN,462987,1_Kings,12,29,Hebrew,Main,N,prose,W >T H >XD NTN B DN
NTN,463020,1_Kings,13,3,Hebrew,Main,?,prose,W NTN B  JWM H HW> MWPT
NTN,463040,1_Kings,13,5,Hebrew,SubMod,N,prose,>CR NTN >JC H >LHJM B DBR JHWH
NTN,463052,1_Kings,13,7,Hebrew,Main,Q,prose,W >TNH LK MTT
NTN,463054,1_Kings,13,8,Hebrew,Main,Q,prose,>M TTN LJ >T XYJ BJTK
NTN,463159,1_Kings,13,26,Hebrew,Main,N,prose,W JTNHW JHWH L  >RJH
NTN,463243,1_Kings,14,7,Hebrew,Main,N,prose,W >TNK NGJD <L <MJ JFR>L
NTN,463245,1_Kings,14,8,Hebrew,Main,N,prose,W >TNH LK
NTN,463287,1_Kings,14,15,Hebrew,SubMod,Q,prose,>CR NTN L >BWTJHM
NTN,463291,1_Kings,14,16,Hebrew,Main,Q,prose,W JTN >T JFR>L B GLL XV>WT JRB<M
NTN,463353,1_Kings,15,4,Hebrew,SubAdv,?,prose,KJ LM<N DWD NTN JHWH >LHJW LW NJR B JRWCLM
NTN,463387,1_Kings,15,17,Hebrew,SubAdv,N,prose,L BLTJ TT JY> W B> L >S> MLK JHWDH
NTN,463390,1_Kings,15,18,Hebrew,Main,N,prose,W JTNM B JD <BDJW
NTN,463456,1_Kings,16,2,Hebrew,SubAdv,N,prose,W >TNK NGJD <L <MJ JFR>L
NTN,463461,1_Kings,16,3,Hebrew,Main,Q,prose,W NTTJ >T BJTK K BJT JRB<M BN NBV
NTN,463651,1_Kings,17,14,Hebrew,SubMod,Q,prose,TTN JHWH GCM <L PNJ H >DMH
NTN,463670,1_Kings,17,19,Hebrew,Main,Q,prose,TNJ LJ >T BNK
NTN,463691,1_Kings,17,23,Hebrew,Main,N,prose,W JTNHW L >MW
NTN,463704,1_Kings,18,1,Hebrew,Main,Q,prose,W >TNH MVR <L PNJ H >DMH
NTN,463741,1_Kings,18,9,Hebrew,SubAdv,Q,prose,KJ >TH NTN >T <BDK B JD >X>B
NTN,463815,1_Kings,18,23,Hebrew,Main,Q,prose,W JTNW LNW CNJM PRJM
NTN,463821,1_Kings,18,23,Hebrew,Main,Q,prose,W NTTJ <L H <YJM
NTN,463839,1_Kings,18,26,Hebrew,SubMod,N,prose,>CR NTN LHM
NTN,464092,1_Kings,19,21,Hebrew,Main,N,prose,W JTN L  <M
NTN,464120,1_Kings,20,5,Hebrew,Main,Q,prose,KSPK W ZHBK W NCJK W BNJK LJ TTN
NTN,464167,1_Kings,20,13,Hebrew,Main,Q,prose,HNNJ NTNW B JDK H JWM
NTN,464245,1_Kings,20,28,Hebrew,Main,Q,prose,W NTTJ >T KL H HMWN H GDWL H ZH B JDK
NTN,464346,1_Kings,21,2,Hebrew,Main,Q,prose,TNH LJ >T KRMK
NTN,464349,1_Kings,21,2,Hebrew,Main,Q,prose,W >TNH LK TXTJW KRM
NTN,464352,1_Kings,21,2,Hebrew,Main,Q,prose,>TNH LK KSP MXJR ZH
NTN,464355,1_Kings,21,3,Hebrew,SubArg,Q,prose,M TTJ >T NXLT >BTJ LK
NTN,464360,1_Kings,21,4,Hebrew,Main,Q,prose,L> >TN LK >T NXLT >BWTJ
NTN,464371,1_Kings,21,6,Hebrew,Main,Q,prose,TNH LJ >T KRMK B KSP
NTN,464372,1_Kings,21,6,Hebrew,Main,Q,prose,>W >TNH LK KRM TXTJW
NTN,464375,1_Kings,21,6,Hebrew,Main,Q,prose,L> >TN LK >T KRMJ
NTN,464381,1_Kings,21,7,Hebrew,Main,Q,prose,>NJ >TN LK >T KRM NBWT H JZR<>LJ
NTN,464425,1_Kings,21,15,Hebrew,SubAdv,Q,prose,L TT LK B KSP
NTN,464466,1_Kings,21,22,Hebrew,Main,Q,prose,W NTTJ >T BJTK K BJT JRB<M BN NBV W K BJT B<C> BN >XJH
NTN,464524,1_Kings,22,6,Hebrew,Main,Q,prose,W JTN >DNJ B JD H MLK
NTN,464553,1_Kings,22,12,Hebrew,Main,Q,prose,W NTN JHWH B JD H MLK
NTN,464574,1_Kings,22,15,Hebrew,Main,Q,prose,W NTN JHWH B JD H MLK
NTN,464616,1_Kings,22,23,Hebrew,Main,Q,prose,HNH NTN JHWH RWX CQR B PJ KL NBJ>JK >LH
NTN,465043,2_Kings,3,10,Hebrew,SubAdv,Q,prose,L TT >WTM B JD MW>B
NTN,465060,2_Kings,3,13,Hebrew,SubAdv,Q,prose,L TT >WTM B JD MW>B
NTN,465081,2_Kings,3,18,Hebrew,Main,Q,prose,W NTN >T MW>B B JDKM
NTN,465377,2_Kings,4,42,Hebrew,Main,Q,prose,TN L  <M
NTN,465380,2_Kings,4,43,Hebrew,Main,Q,prose,MH >TN ZH L PNJ M>H >JC
NTN,465382,2_Kings,4,43,Hebrew,Main,Q,prose,TN L  <M
NTN,465387,2_Kings,4,44,Hebrew,Main,N,prose,W JTN L PNJHM
NTN,465392,2_Kings,5,1,Hebrew,SubAdv,?,prose,KJ BW NTN JHWH TCW<H L >RM
NTN,465493,2_Kings,5,17,Hebrew,Main,Q,prose,JTN N> L <BDK MF> YMD PRDJM >DMH
NTN,465525,2_Kings,5,22,Hebrew,Main,Q,prose,TNH N> LHM KKR KSP W CTJ XLPWT BGDJM
NTN,465531,2_Kings,5,23,Hebrew,Main,N,prose,W JTN >L CNJ N<RJW
NTN,465712,2_Kings,6,28,Hebrew,Main,Q,prose,TNJ >T BNK
NTN,465718,2_Kings,6,29,Hebrew,Main,Q,prose,TNJ >T BNK
NTN,465925,2_Kings,8,6,Hebrew,Main,N,prose,W JTN LH H MLK SRJS >XD
NTN,466002,2_Kings,8,19,Hebrew,SubAdv,N,prose,L TT LW NJR
NTN,466080,2_Kings,9,9,Hebrew,Main,Q,prose,W NTTJ >T BJT >X>B K BJT JRB<M BN NBV W K BJT B<C> BN >XJH
NTN,466336,2_Kings,10,15,Hebrew,Main,Q,prose,TNH >T JDK
NTN,466337,2_Kings,10,15,Hebrew,Main,N,prose,W JTN JDW
NTN,466480,2_Kings,11,10,Hebrew,Main,N,prose,W JTN H KHN L FRJ H M>JWT >T H XNJT W >T H CLVJM
NTN,466486,2_Kings,11,12,Hebrew,Main,N,prose,W JTN <LJW >T H NZR W >T H <DWT
NTN,466555,2_Kings,12,8,Hebrew,SubAdv,Q,prose,KJ L BDQ H BJT TTNHW
NTN,466561,2_Kings,12,10,Hebrew,Main,N,prose,W JTN >TW >YL H MZBX B JMJN
NTN,466563,2_Kings,12,10,Hebrew,Main,N,prose,W NTNW CMH H KHNJM CMRJ H SP >T KL H KSP
NTN,466572,2_Kings,12,12,Hebrew,Main,N,prose,W NTNW >T H KSP H MTKN <L JD <FJ H ML>KH
NTN,466581,2_Kings,12,15,Hebrew,SubAdv,D,prose,KJ L <FJ H ML>KH JTNHW
NTN,466584,2_Kings,12,16,Hebrew,SubMod,D,prose,>CR JTNW >T H KSP <L JDM
NTN,466585,2_Kings,12,16,Hebrew,SubAdv,D,prose,L TT L <FJ H ML>KH
NTN,466617,2_Kings,13,3,Hebrew,Main,N,prose,W JTNM B JD XZ>L MLK >RM W B JD BN_HDD BN XZ>L KL H JMJM
NTN,466622,2_Kings,13,5,Hebrew,Main,N,prose,W JTN JHWH L JFR>L MWCJ<
NTN,466754,2_Kings,14,9,Hebrew,Main,Q,prose,TNH >T BTK L BNJ L >CH
NTN,466883,2_Kings,15,19,Hebrew,Main,N,prose,W JTN MNXM L PWL >LP KKR KSP
NTN,466887,2_Kings,15,20,Hebrew,SubAdv,N,prose,L TT L MLK >CWR
NTN,466999,2_Kings,16,14,Hebrew,Main,N,prose,W JTN >TW <L JRK H MZBX YPWNH
NTN,467012,2_Kings,16,17,Hebrew,Main,N,prose,W JTN >TW <L MRYPT >BNJM
NTN,467095,2_Kings,17,20,Hebrew,Main,N,prose,W JTNM B JD CSJM
NTN,467236,2_Kings,18,14,Hebrew,SubArg,Q,prose,>T >CR TTN <LJ
NTN,467239,2_Kings,18,15,Hebrew,Main,N,prose,W JTN XZQJH >T KL H KSP
NTN,467243,2_Kings,18,16,Hebrew,Main,N,prose,W JTNM L MLK >CWR
NTN,467279,2_Kings,18,23,Hebrew,Main,Q,prose,W >TNH LK >LPJM SWSJM
NTN,467281,2_Kings,18,23,Hebrew,SubArg,Q,prose,L TT LK RKBJM <LJHM
NTN,467314,2_Kings,18,30,Hebrew,Main,Q,prose,W L> TNTN >T H <JR H Z>T B JD MLK >CWR
NTN,467373,2_Kings,19,7,Hebrew,Main,Q,prose,HNNJ NTN BW RWX
NTN,467394,2_Kings,19,10,Hebrew,Main,Q,prose,L> TNTN JRWCLM B JD MLK >CWR
NTN,467424,2_Kings,19,18,Hebrew,Main,Q,prose,W NTNW >T >LHJHM B  >C
NTN,467651,2_Kings,21,8,Hebrew,SubMod,Q,prose,>CR NTTJ L >BWTM
NTN,467680,2_Kings,21,14,Hebrew,Main,Q,prose,W NTTJM B JD >JBJHM
NTN,467736,2_Kings,22,5,Hebrew,Main,Q,prose,W JTNH <L JD <FJ H ML>KH
NTN,467738,2_Kings,22,5,Hebrew,Main,Q,prose,W JTNW >TW L <FJ H ML>KH L  XRCJM W L  BNJM W L  GDRJM
NTN,467744,2_Kings,22,7,Hebrew,SubMod,Q,prose,H NTN <L JDM
NTN,467748,2_Kings,22,8,Hebrew,Main,N,prose,W JTN XLQJH >T H SPR >L CPN
NTN,467755,2_Kings,22,9,Hebrew,Main,N,prose,W JTNHW <L JD <FJ H ML>KH
NTN,467759,2_Kings,22,10,Hebrew,Main,Q,prose,SPR NTN LJ XLQJH H KHN
NTN,467831,2_Kings,23,5,Hebrew,SubMod,N,prose,>CR NTNW MLKJ JHWDH
NTN,467853,2_Kings,23,11,Hebrew,SubMod,N,prose,>CR NTNW MLKJ JHWDH L  CMC
NTN,467959,2_Kings,23,33,Hebrew,Main,N,prose,W JTN <NC <L H >RY M>H KKR KSP W KKR ZHB
NTN,467965,2_Kings,23,35,Hebrew,Main,N,prose,W H KSP W H ZHB NTN JHWJQJM L PR<H
NTN,467967,2_Kings,23,35,Hebrew,SubAdv,N,prose,L TT >T H KSP <L PJ PR<H
NTN,467970,2_Kings,23,35,Hebrew,SubAdv,N,prose,L TT L PR<H NKH
NTN,468129,2_Kings,25,28,Hebrew,Main,N,prose,W JTN >T KS>W M <L KS> H MLKJM
NTN,468134,2_Kings,25,30,Hebrew,Main,N,prose,>RXT TMJD NTNH LW M >T H MLK DBR JWM B JWMW KL JMJ XJW
NTN,468332,Isaiah,3,4,Hebrew,Main,Q,prophecy,W NTTJ N<RJM FRJHM
NTN,468679,Isaiah,7,14,Hebrew,Main,Q,prophecy,LKN JTN >DNJ HW> LKM >WT
NTN,468789,Isaiah,8,18,Hebrew,SubMod,Q,prophecy,>CR NTN LJ JHWH
NTN,468830,Isaiah,9,5,Hebrew,Main,Q,prophecy,BN NTN LNW
NTN,469730,Isaiah,22,21,Hebrew,Main,Q,prophecy,W MMCLTK >TN B JDW
NTN,469732,Isaiah,22,22,Hebrew,Main,Q,prophecy,W NTTJ MPTX BJT DWD <L CKMW
NTN,470057,Isaiah,27,4,Hebrew,Main,D,prophecy,MJ JTNNJ CMJR CJT
NTN,470275,Isaiah,29,11,Hebrew,SubMod,D,prophecy,>CR JTNW >TW >L JWD< HSPR
NTN,470281,Isaiah,29,12,Hebrew,Main,N,prophecy,W NTN H SPR
NTN,470428,Isaiah,30,20,Hebrew,Main,Q,prophecy,W NTN LKM >DNJ LXM YR W MJM LXY
NTN,470441,Isaiah,30,23,Hebrew,Main,Q,prophecy,W NTN MVR ZR<K W LXM TBW>T H >DMH
NTN,470667,Isaiah,33,16,Hebrew,Main,Q,prophecy,LXMW NTN
NTN,470714,Isaiah,34,2,Hebrew,Main,Q,prophecy,NTNM L  VBX
NTN,470780,Isaiah,35,2,Hebrew,Main,D,prophecy,KBWD H LBNWN NTN LH HDR H KRML W H CRWN
NTN,470845,Isaiah,36,8,Hebrew,Main,Q,prophecy,W >TNH LK >LPJM SWSJM
NTN,470847,Isaiah,36,8,Hebrew,SubArg,Q,prophecy,L TT LK RKBJM <LJHM
NTN,470879,Isaiah,36,15,Hebrew,Main,Q,prophecy,L> TNTN H <JR H Z>T B JD MLK >CWR
NTN,470935,Isaiah,37,7,Hebrew,Main,Q,prophecy,HNNJ NWTN BW RWX
NTN,470956,Isaiah,37,10,Hebrew,Main,Q,prophecy,L> TNTN JRWCLM B JD MLK >CWR
NTN,470986,Isaiah,37,19,Hebrew,Main,Q,prophecy,W NTN >T >LHJHM B  >C
NTN,471293,Isaiah,40,23,Hebrew,SubAdv,Q,prophecy,H NWTN RWZNJM L >JN
NTN,471323,Isaiah,40,29,Hebrew,Main,Q,prophecy,NTN L  J<P KX
NTN,471342,Isaiah,41,2,Hebrew,Main,Q,prophecy,JTN L PNJW GWJM
NTN,471344,Isaiah,41,2,Hebrew,Main,Q,prophecy,JTN K  <PR XRBW
NTN,471426,Isaiah,41,19,Hebrew,Main,Q,prophecy,>TN B  MDBR >RZ CVH W HDS W <Y CMN
NTN,471476,Isaiah,41,27,Hebrew,Main,Q,prophecy,MBFR >TN
NTN,471490,Isaiah,42,1,Hebrew,Main,Q,prophecy,NTTJ RWXJ <LJW
NTN,471507,Isaiah,42,5,Hebrew,Main,Q,prophecy,NTN NCMH L  <M <LJH
NTN,471513,Isaiah,42,6,Hebrew,Main,Q,prophecy,W >TNK L BRJT <M L >WR GWJM
NTN,471519,Isaiah,42,8,Hebrew,Main,Q,prophecy,W KBWDJ L >XR L> >TN
NTN,471594,Isaiah,42,24,Hebrew,Main,Q,prophecy,MJ NTN L MCWSH J<QB
NTN,471622,Isaiah,43,3,Hebrew,Main,Q,prophecy,NTTJ KPRK MYRJM
NTN,471627,Isaiah,43,4,Hebrew,Main,Q,prophecy,W >TN >DM TXTJK
NTN,471634,Isaiah,43,6,Hebrew,Main,Q,prophecy,TNJ
NTN,471652,Isaiah,43,9,Hebrew,Main,Q,prophecy,JTNW <DJHM
NTN,471687,Isaiah,43,16,Hebrew,SubMod,Q,prophecy,H NWTN B  JM DRK
NTN,471702,Isaiah,43,20,Hebrew,SubAdv,Q,prophecy,KJ NTTJ B  MDBR MJM
NTN,471730,Isaiah,43,28,Hebrew,Main,Q,prophecy,W >TNH L  XRM J<QB
NTN,471911,Isaiah,45,3,Hebrew,Main,Q,prophecy,W NTTJ LK >WYRWT XCK W MVMNJ MSTRJM
NTN,472103,Isaiah,46,13,Hebrew,Main,Q,prophecy,W NTTJ B YJWN TCW<H L JFR>L TP>RTJ
NTN,472132,Isaiah,47,6,Hebrew,Main,N,prophecy,W >TNM B JDK
NTN,472245,Isaiah,48,11,Hebrew,Main,Q,prophecy,W KBWDJ L >XR L> >TN
NTN,472332,Isaiah,49,6,Hebrew,Main,Q,prophecy,W NTTJK L >WR GWJM
NTN,472347,Isaiah,49,8,Hebrew,Main,Q,prophecy,W >TNK L BRJT <M
NTN,472454,Isaiah,50,4,Hebrew,Main,Q,prophecy,>DNJ JHWH NTN LJ LCWN LMWDJM
NTN,472463,Isaiah,50,6,Hebrew,Main,Q,prophecy,GWJ NTTJ L MKJM
NTN,472565,Isaiah,51,12,Hebrew,SubMod,D,prophecy,XYJR JNTN
NTN,472736,Isaiah,53,9,Hebrew,Main,N,prophecy,W JTN >T RC<JM QBRW
NTN,472853,Isaiah,55,4,Hebrew,Main,Q,prophecy,HN <D L>WMJM NTTJW NGJD W MYWH L>MJM
NTN,472882,Isaiah,55,10,Hebrew,SubAdv,Q,prophecy,W NTN ZR< L  ZR<
NTN,472924,Isaiah,56,5,Hebrew,Main,Q,prophecy,W NTTJ LHM B BJTJ W B XWMTJ JD W CM
NTN,472926,Isaiah,56,5,Hebrew,Main,Q,prophecy,CM <WLM >TN LW
NTN,473350,Isaiah,61,3,Hebrew,SubArg,Q,prophecy,L TT LHM P>R TXT >PR
NTN,473374,Isaiah,61,8,Hebrew,Main,Q,prophecy,W NTTJ P<LTM B >MT
NTN,473419,Isaiah,62,7,Hebrew,Main,Q,prophecy,W >L TTNW DMJ LW
NTN,473423,Isaiah,62,8,Hebrew,SubAdv,Q,prophecy,>M >TN >T DGNK <WD M>KL L >JBJK
NTN,473842,Jeremiah,1,5,Hebrew,Main,Q,prophecy,NBJ> L  GWJM NTTJK
NTN,473862,Jeremiah,1,9,Hebrew,Main,Q,prophecy,HNH NTTJ DBRJ B PJK
NTN,473893,Jeremiah,1,15,Hebrew,Main,Q,prophecy,W NTNW PTX C<RJ JRWCLM W <L KL XWMTJH SBJB W <L KL <RJ JHWDH
NTN,473906,Jeremiah,1,18,Hebrew,Main,Q,prophecy,HNH NTTJK H JWM L <JR MBYR W L <MWD BRZL W L XMWT NXCT <L KL H >RY L MLKJ JHWDH L FRJH L KHNJH W L <M H >RY
NTN,473977,Jeremiah,2,15,Hebrew,Main,Q,prophecy,NTNW QWLM
NTN,474128,Jeremiah,3,8,Hebrew,Main,N,prophecy,W >TN >T SPR KRJTTJH >LJH
NTN,474161,Jeremiah,3,15,Hebrew,Main,Q,prophecy,W NTTJ LKM R<JM K LBJ
NTN,474181,Jeremiah,3,19,Hebrew,Main,Q,prophecy,W >TN LK >RY XMDH NXLT YBJ YB>WT GWJM
NTN,474282,Jeremiah,4,16,Hebrew,Main,N,prophecy,W JTNW <L <RJ JHWDH QWLM
NTN,474427,Jeremiah,5,14,Hebrew,Main,Q,prophecy,HNNJ NTN DBRJ B PJK L >C
NTN,474481,Jeremiah,5,24,Hebrew,SubMod,Q,prophecy,H NTN GCM WJRH W MLQWC B <TW
NTN,474615,Jeremiah,6,21,Hebrew,Main,Q,prophecy,HNNJ NTN >L H <M H ZH MKCLJM
NTN,474641,Jeremiah,6,27,Hebrew,Main,Q,prophecy,BXWN NTTJK B <MJ MBYR
NTN,474676,Jeremiah,7,7,Hebrew,SubMod,Q,prophecy,>CR NTTJ L >BWTJKM L MN <WLM W <D <WLM
NTN,474714,Jeremiah,7,14,Hebrew,SubMod,Q,prophecy,>CR NTTJ LKM W L >BWTJKM
NTN,474850,Jeremiah,8,10,Hebrew,Main,Q,prophecy,LKN >TN >T NCJHM L >XRJM
NTN,474871,Jeremiah,8,13,Hebrew,Main,N,prophecy,W >TN LHM
NTN,474908,Jeremiah,8,23,Hebrew,Main,Q,prophecy,MJ JTN R>CJ MJM
NTN,474911,Jeremiah,9,1,Hebrew,Main,Q,prophecy,MJ JTNNJ B  MDBR MLWN >RXJM
NTN,474957,Jeremiah,9,10,Hebrew,Main,Q,prophecy,W NTTJ >T JRWCLM L GLJM M<WN TNJM
NTN,474958,Jeremiah,9,10,Hebrew,Main,Q,prophecy,W >T <RJ JHWDH >TN CMMH M BLJ JWCB
NTN,474968,Jeremiah,9,12,Hebrew,SubMod,Q,prophecy,>CR NTTJ L PNJHM
NTN,475078,Jeremiah,10,13,Hebrew,SubMod,Q,prophecy,TTW
NTN,475156,Jeremiah,11,5,Hebrew,SubMod,Q,prophecy,L TT LHM >RY ZBT XLB W DBC
NTN,475285,Jeremiah,12,7,Hebrew,Main,Q,prophecy,NTTJ >T JDDWT NPCJ B KP >JBJH
NTN,475287,Jeremiah,12,8,Hebrew,Main,Q,prophecy,NTNH <LJ B QWLH
NTN,475296,Jeremiah,12,10,Hebrew,Main,Q,prophecy,NTNW >T XLQT XMDTJ L MDBR CMMH
NTN,475407,Jeremiah,13,16,Hebrew,Main,Q,prophecy,TNW L JHWH >LHJKM KBWD
NTN,475430,Jeremiah,13,20,Hebrew,SubMod,Q,prophecy,NTN LK
NTN,475521,Jeremiah,14,13,Hebrew,SubAdv,Q,prophecy,KJ CLWM >MT >TN LKM B  MQWM H ZH
NTN,475566,Jeremiah,14,22,Hebrew,SubAdv,Q,prophecy,W >M H CMJM JTNW RBBJM
NTN,475596,Jeremiah,15,4,Hebrew,Main,Q,prophecy,W NTTJM L ZW<H L KL MMLKWT H >RY B GLL MNCH BN JXZQJHW MLK JHWDH
NTN,475622,Jeremiah,15,9,Hebrew,Main,D,prophecy,W C>RJTM L  XRB >TN L PNJ >JBJHM
NTN,475635,Jeremiah,15,13,Hebrew,Main,Q,prophecy,XJLK W >WYRWTJK L BZ >TN
NTN,475675,Jeremiah,15,20,Hebrew,Main,Q,prophecy,W NTTJK L  <M H ZH L XWMT NXCT BYWRH
NTN,475742,Jeremiah,16,13,Hebrew,SubMod,Q,prophecy,>CR L> >TN LKM XNJNH
NTN,475754,Jeremiah,16,15,Hebrew,SubMod,Q,prophecy,>CR NTTJ L >BWTM
NTN,475783,Jeremiah,17,3,Hebrew,Main,Q,prophecy,XJLK KL >WYRWTJK L BZ >TN
NTN,475787,Jeremiah,17,4,Hebrew,SubMod,Q,prophecy,>CR NTTJ LK
NTN,475819,Jeremiah,17,10,Hebrew,Main,Q,prophecy,W L TT L >JC K DRKW K PRJ M<LLJW
NTN,475988,Jeremiah,18,21,Hebrew,Main,Q,prophecy,LKN TN >T BNJHM L  R<B
NTN,476037,Jeremiah,19,7,Hebrew,Main,Q,prophecy,W NTTJ >T NBLTM L M>KL L <WP H CMJM W L BHMT H >RY
NTN,476058,Jeremiah,19,12,Hebrew,Main,Q,prophecy,W L TT >T H <JR H Z>T K TPT
NTN,476077,Jeremiah,20,2,Hebrew,Main,N,prophecy,W JTN >TW <L H MHPKT
NTN,476086,Jeremiah,20,4,Hebrew,Main,Q,prophecy,HNNJ NTNK L MGWR LK W L KL >HBJK
